id,diet_type,b1_approach,b2_wag,b3_jump,b4_lick_lips,b5_salivate,b6_bark,b7_eat_fast,b8_sniff,b9_stay_bowl,b10_guard,health_opinion,vet_visits,medication,disease_allergy,disease_behaviour,disease_weight,disease_dental,disease_gi,disease_skin,species,age,sex_neuter,breed_size,activity,diet
587958-587949-62696248,Meat-based – raw,4.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,Healthy,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,4,"Male, sexually intact",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Raw
587958-587949-62696362,Meat-based – raw,3.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,1.0,Healthy,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,6,"Male, castrated",Medium (11.4–22.3 kg or 25–49 lb),30 – 60 mins,Raw
587958-587949-62696415,Meat-based – raw,5.0,5.0,5.0,5.0,5.0,1.0,5.0,1.0,1.0,1.0,Healthy,1,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,10,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),> 3 hrs,Raw
587958-587949-62696174,Meat-based – raw,5.0,5.0,5.0,4.0,2.0,3.0,5.0,4.0,5.0,3.0,Generally healthy with minor or infrequent problems,>3,Yes,0.0,0.0,0.0,0.0,0.0,1.0,Dog,5,"Male, castrated",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Raw
587958-587949-62696409,Meat-based – raw,5.0,5.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,1.0,Healthy,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,7,"Male, sexually intact",Large (22.7–40.5 kg or 50–89 lb),30 – 60 mins,Raw
587958-587949-62696332,Meat-based – conventional,4.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,2,"Male, castrated",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Conventional
587958-587949-62696056,Meat-based – raw,2.0,4.0,2.0,4.0,2.0,2.0,4.0,4.0,4.0,2.0,Healthy,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,3,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),> 3 hrs,Raw
587958-587949-62696588,Meat-based – raw,4.0,4.0,2.0,5.0,4.0,1.0,3.0,3.0,3.0,1.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,4,"Male, sexually intact",Giant (> 40.9 kg or > 90 lb),> 3 hrs,Raw
587958-587949-62696774,Meat-based – conventional,1.0,,1.0,,2.0,1.0,1.0,4.0,,1.0,Generally healthy with minor or infrequent problems,2,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,3,"Male, sexually intact",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Conventional
587958-587949-62696743,Meat-based – raw,4.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,Healthy,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,1,"Female, sexually intact",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Raw
587958-587949-62696801,Meat-based – raw,5.0,4.0,1.0,2.0,4.0,1.0,5.0,2.0,2.0,1.0,Healthy,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,7,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Raw
587958-587949-62697255,Meat-based – conventional,3.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,7,"Male, castrated",Large (22.7–40.5 kg or 50–89 lb),30 – 60 mins,Conventional
587958-587949-62697037,Meat-based – raw,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,3.0,Healthy,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,13,"Female, spayed",Small (4.5–10.9 kg or 10–24 lb),30 – 60 mins,Raw
587958-587949-62697320,Meat-based – conventional,3.0,5.0,2.0,4.0,,1.0,2.0,3.0,4.0,2.0,Generally healthy with minor or infrequent problems,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,2,"Male, sexually intact",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Conventional
587958-587949-62697381,Meat-based – raw,5.0,5.0,1.0,5.0,5.0,5.0,4.0,2.0,3.0,1.0,Generally healthy with minor or infrequent problems,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,5,"Female, sexually intact",Small (4.5–10.9 kg or 10–24 lb),30 – 60 mins,Raw
587958-587949-62697164,Meat-based – conventional,2.0,5.0,1.0,3.0,2.0,1.0,5.0,1.0,4.0,1.0,Generally healthy with minor or infrequent problems,2,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,10,"Male, castrated",Large (22.7–40.5 kg or 50–89 lb),1 – 3 hrs,Conventional
587958-587949-62697529,Meat-based – conventional,5.0,5.0,5.0,5.0,3.0,2.0,3.0,3.0,4.0,2.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,5,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Conventional
587958-587949-62697623,Meat-based – raw,5.0,5.0,5.0,5.0,3.0,4.0,5.0,3.0,5.0,3.0,Healthy,3,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,15,"Female, spayed",Small (4.5–10.9 kg or 10–24 lb),> 3 hrs,Raw
587958-587949-62697726,Meat-based – conventional,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,Healthy,2,Yes,0.0,0.0,0.0,1.0,0.0,0.0,Dog,4,"Male, sexually intact",Small (4.5–10.9 kg or 10–24 lb),30 – 60 mins,Conventional
587958-587949-62697891,Meat-based – raw,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,4.0,Significant or frequent problems,3,Yes,0.0,0.0,1.0,0.0,1.0,0.0,Dog,3,"Male, sexually intact",Large (22.7–40.5 kg or 50–89 lb),30 – 60 mins,Raw
587958-587949-62672158,Meat-based – conventional,3.0,1.0,1.0,3.0,1.0,1.0,2.0,5.0,4.0,1.0,Healthy,1,No,0.0,0.0,0.0,1.0,0.0,0.0,Dog,8,"Female, spayed",Toy (≤ 4.1 kg or ≤ 9 lb),1 – 3 hrs,Conventional
587958-587949-62697412,Meat-based – raw,5.0,5.0,2.0,3.0,2.0,1.0,3.0,4.0,3.0,3.0,Healthy,1,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,1,"Female, sexually intact",Small (4.5–10.9 kg or 10–24 lb),30 – 60 mins,Raw
587958-587949-62698069,Meat-based – conventional,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,Generally healthy with minor or infrequent problems,3,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,1,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Conventional
587958-587949-62698003,Meat-based – conventional,5.0,5.0,5.0,5.0,2.0,4.0,5.0,1.0,5.0,1.0,Healthy,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,6,"Female, spayed",Large (22.7–40.5 kg or 50–89 lb),30 – 60 mins,Conventional
587958-587949-62697958,Meat-based – conventional,2.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,Seriously ill,3,Yes,0.0,1.0,0.0,0.0,1.0,0.0,Dog,7,"Male, castrated",Large (22.7–40.5 kg or 50–89 lb),30 – 60 mins,Conventional
587958-587949-62698028,Meat-based – raw,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,4,"Male, sexually intact",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Raw
587958-587949-62698213,Meat-based – raw,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,1.0,Healthy,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,3,"Male, sexually intact",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Raw
587958-587949-62698381,Meat-based – conventional,2.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,Generally healthy with minor or infrequent problems,1,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,11,"Male, castrated",Large (22.7–40.5 kg or 50–89 lb),30 – 60 mins,Conventional
587958-587949-62698383,Meat-based – raw,2.0,4.0,3.0,5.0,3.0,1.0,3.0,4.0,4.0,4.0,Generally healthy with minor or infrequent problems,>3,Yes,0.0,0.0,0.0,0.0,0.0,1.0,Dog,6,"Female, spayed",Large (22.7–40.5 kg or 50–89 lb),1 – 3 hrs,Raw
587958-587949-62698339,Meat-based – raw,4.0,4.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,Healthy,1,No,0.0,0.0,0.0,0.0,1.0,0.0,Dog,6,"Female, sexually intact",Large (22.7–40.5 kg or 50–89 lb),1 – 3 hrs,Raw
587958-587949-62698084,Meat-based – conventional,5.0,3.0,4.0,3.0,2.0,4.0,4.0,1.0,5.0,1.0,Generally healthy with minor or infrequent problems,2,Yes,0.0,1.0,0.0,0.0,0.0,0.0,Dog,7,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Conventional
587958-587949-62698512,Meat-based – conventional,5.0,5.0,3.0,4.0,2.0,1.0,5.0,1.0,4.0,1.0,Generally healthy with minor or infrequent problems,2,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,8,"Female, spayed",Large (22.7–40.5 kg or 50–89 lb),1 – 3 hrs,Conventional
587958-587949-62698825,Meat-based – conventional,4.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,Healthy,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,2,"Male, castrated",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Conventional
587958-587949-62698822,Meat-based – raw,5.0,5.0,2.0,3.0,4.0,1.0,4.0,2.0,3.0,2.0,Generally healthy with minor or infrequent problems,1,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,2,"Male, sexually intact",Large (22.7–40.5 kg or 50–89 lb),30 – 60 mins,Raw
587958-587949-62699063,Meat-based – conventional,5.0,5.0,5.0,5.0,1.0,1.0,4.0,4.0,4.0,2.0,Generally healthy with minor or infrequent problems,1,No,0.0,0.0,0.0,1.0,0.0,0.0,Dog,4,"Female, spayed",Large (22.7–40.5 kg or 50–89 lb),30 – 60 mins,Conventional
587958-587949-62699062,Meat-based – raw,5.0,5.0,2.0,4.0,3.0,3.0,5.0,3.0,5.0,2.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,5,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Raw
587958-587949-62699045,Meat-based – conventional,5.0,5.0,2.0,5.0,4.0,2.0,4.0,4.0,2.0,2.0,Healthy,3,Yes,0.0,0.0,1.0,0.0,0.0,0.0,Dog,7,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Conventional
587958-587949-62698834,Meat-based – raw,2.0,5.0,3.0,5.0,2.0,2.0,4.0,5.0,5.0,5.0,Generally healthy with minor or infrequent problems,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,9,"Male, castrated",Medium (11.4–22.3 kg or 25–49 lb),30 – 60 mins,Raw
587958-587949-62699072,Meat-based – conventional,5.0,3.0,2.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,Healthy,1,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,9,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Conventional
587958-587949-62699389,Meat-based – conventional,5.0,5.0,2.0,5.0,2.0,2.0,5.0,5.0,5.0,2.0,Healthy,>3,Yes,0.0,0.0,0.0,0.0,1.0,0.0,Dog,1,"Male, sexually intact",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Conventional
587958-587949-62699510,Meat-based – conventional,3.0,2.0,2.0,4.0,2.0,2.0,3.0,5.0,2.0,2.0,Healthy,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,3,"Female, spayed",Small (4.5–10.9 kg or 10–24 lb),30 – 60 mins,Conventional
587958-587949-62699477,Meat-based – raw,5.0,5.0,1.0,3.0,4.0,1.0,5.0,1.0,5.0,1.0,Generally healthy with minor or infrequent problems,>3,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,10,"Female, spayed",Large (22.7–40.5 kg or 50–89 lb),1 – 3 hrs,Raw
587958-587949-62699471,Meat-based – conventional,2.0,4.0,3.0,4.0,2.0,2.0,1.0,4.0,1.0,1.0,Healthy,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,1,"Female, sexually intact",Small (4.5–10.9 kg or 10–24 lb),1 – 3 hrs,Conventional
587958-587949-62699695,Meat-based – conventional,5.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,2.0,2.0,Healthy,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,5,"Male, castrated",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Conventional
587958-587949-62699828,Meat-based – raw,5.0,5.0,2.0,3.0,3.0,2.0,4.0,4.0,5.0,1.0,Generally healthy with minor or infrequent problems,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,3,"Female, sexually intact",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Raw
587958-587949-62699867,Meat-based – conventional,3.0,2.0,1.0,3.0,2.0,1.0,3.0,4.0,2.0,1.0,Generally healthy with minor or infrequent problems,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,3,"Male, castrated",Large (22.7–40.5 kg or 50–89 lb),30 – 60 mins,Conventional
587958-587949-62700037,Meat-based – raw,2.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,4.0,2.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,3,"Male, sexually intact",Medium (11.4–22.3 kg or 25–49 lb),30 – 60 mins,Raw
587958-587949-62700408,Meat-based – conventional,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,5,"Male, sexually intact",Large (22.7–40.5 kg or 50–89 lb),> 3 hrs,Conventional
587958-587949-62700725,Meat-based – conventional,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,9,"Male, castrated",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Conventional
587958-587949-62700748,Meat-based – raw,5.0,4.0,4.0,4.0,5.0,4.0,5.0,2.0,4.0,1.0,Generally healthy with minor or infrequent problems,2,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,8,"Female, sexually intact",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Raw
587958-587949-62700648,Meat-based – conventional,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,2.0,2.0,Generally healthy with minor or infrequent problems,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,2,"Female, sexually intact",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Conventional
587958-587949-62701537,Meat-based – raw,2.0,2.0,2.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,Generally healthy with minor or infrequent problems,>3,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,4,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Raw
587958-587949-62702180,Meat-based – raw,5.0,5.0,5.0,5.0,5.0,1.0,5.0,1.0,5.0,1.0,Healthy,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,5,"Female, sexually intact",Large (22.7–40.5 kg or 50–89 lb),1 – 3 hrs,Raw
587958-587949-62702309,Meat-based – raw,5.0,4.0,1.0,2.0,3.0,4.0,5.0,1.0,4.0,4.0,Generally healthy with minor or infrequent problems,1,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,5,"Male, sexually intact",Large (22.7–40.5 kg or 50–89 lb),0 – 30 mins,Raw
587958-587949-62702466,Meat-based – raw,5.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,2.0,2.0,Healthy,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,5,"Female, spayed",Small (4.5–10.9 kg or 10–24 lb),1 – 3 hrs,Raw
587958-587949-62702529,Meat-based – raw,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,1.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,2,"Female, sexually intact",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Raw
587958-587949-62702727,Meat-based – raw,2.0,2.0,2.0,2.0,4.0,2.0,2.0,4.0,4.0,3.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,5,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Raw
587958-587949-62702745,Meat-based – raw,5.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,2.0,1.0,Healthy,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,2,"Female, sexually intact",Large (22.7–40.5 kg or 50–89 lb),30 – 60 mins,Raw
587958-587949-62702911,Meat-based – raw,5.0,5.0,2.0,,3.0,1.0,4.0,2.0,4.0,3.0,Generally healthy with minor or infrequent problems,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,7,"Female, spayed",Large (22.7–40.5 kg or 50–89 lb),1 – 3 hrs,Raw
587958-587949-62702931,Meat-based – conventional,2.0,4.0,2.0,3.0,2.0,2.0,4.0,5.0,3.0,4.0,Healthy,2,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,2,"Female, spayed",Small (4.5–10.9 kg or 10–24 lb),1 – 3 hrs,Conventional
587958-587949-62703026,Meat-based – conventional,2.0,2.0,1.0,3.0,1.0,1.0,3.0,4.0,2.0,2.0,Significant or frequent problems,2,Yes,0.0,0.0,0.0,0.0,0.0,1.0,Dog,5,"Female, spayed",Large (22.7–40.5 kg or 50–89 lb),1 – 3 hrs,Conventional
587958-587949-62703260,Meat-based – conventional,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,1.0,Generally healthy with minor or infrequent problems,1,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,13,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),30 – 60 mins,Conventional
587958-587949-62703447,Meat-based – conventional,4.0,5.0,1.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,2,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Conventional
587958-587949-62703458,Meat-based – raw,2.0,2.0,1.0,4.0,,1.0,1.0,5.0,1.0,1.0,Generally healthy with minor or infrequent problems,2,Yes,0.0,0.0,0.0,0.0,1.0,0.0,Dog,2,"Male, sexually intact",Small (4.5–10.9 kg or 10–24 lb),1 – 3 hrs,Raw
587958-587949-62704195,Meat-based – conventional,5.0,5.0,1.0,4.0,1.0,1.0,4.0,3.0,5.0,3.0,Generally healthy with minor or infrequent problems,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,2,"Female, sexually intact",Medium (11.4–22.3 kg or 25–49 lb),> 3 hrs,Conventional
587958-587949-62704265,Meat-based – conventional,4.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,1.0,Healthy,3,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,2,"Female, spayed",Small (4.5–10.9 kg or 10–24 lb),1 – 3 hrs,Conventional
587958-587949-62704650,Meat-based – conventional,3.0,4.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,Healthy,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,3,"Female, spayed",Large (22.7–40.5 kg or 50–89 lb),1 – 3 hrs,Conventional
587958-587949-62704658,Meat-based – conventional,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,Significant or frequent problems,3,Yes,0.0,0.0,0.0,0.0,0.0,1.0,Dog,10,"Male, castrated",Small (4.5–10.9 kg or 10–24 lb),1 – 3 hrs,Conventional
587958-587949-62704909,Meat-based – conventional,4.0,4.0,5.0,1.0,1.0,3.0,4.0,4.0,4.0,3.0,Generally healthy with minor or infrequent problems,1,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,5,"Male, castrated",Large (22.7–40.5 kg or 50–89 lb),30 – 60 mins,Conventional
587958-587949-62704912,Meat-based – raw,5.0,5.0,2.0,5.0,2.0,1.0,4.0,3.0,5.0,1.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,4,"Male, sexually intact",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Raw
587958-587949-62705571,Meat-based – raw,5.0,5.0,5.0,3.0,5.0,1.0,5.0,1.0,2.0,1.0,Healthy,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,11,"Male, sexually intact",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Raw
587958-587949-62706295,Meat-based – raw,5.0,5.0,5.0,5.0,5.0,2.0,4.0,4.0,4.0,2.0,Healthy,>3,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,1,"Male, sexually intact",Large (22.7–40.5 kg or 50–89 lb),1 – 3 hrs,Raw
587958-587949-62706453,Meat-based – raw,5.0,4.0,4.0,2.0,3.0,2.0,5.0,2.0,4.0,3.0,Healthy,3,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,1,"Female, spayed",Small (4.5–10.9 kg or 10–24 lb),1 – 3 hrs,Raw
587958-587949-62707556,Meat-based – conventional,2.0,4.0,2.0,4.0,2.0,2.0,2.0,4.0,4.0,2.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,15,"Female, spayed",Small (4.5–10.9 kg or 10–24 lb),30 – 60 mins,Conventional
587958-587949-62707530,Meat-based – conventional,4.0,4.0,1.0,4.0,4.0,1.0,3.0,3.0,5.0,2.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,10,"Female, sexually intact",Large (22.7–40.5 kg or 50–89 lb),1 – 3 hrs,Conventional
587958-587949-62708168,Meat-based – conventional,5.0,5.0,5.0,,5.0,5.0,5.0,1.0,4.0,2.0,Healthy,1,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,3,"Male, castrated",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Conventional
587958-587949-62708720,Meat-based – conventional,3.0,4.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,1.0,Healthy,1,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,5,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Conventional
587958-587949-62708786,Meat-based – raw,3.0,4.0,1.0,3.0,2.0,1.0,3.0,5.0,5.0,1.0,Healthy,2,Yes,1.0,0.0,0.0,0.0,0.0,0.0,Dog,7,"Male, castrated",Small (4.5–10.9 kg or 10–24 lb),30 – 60 mins,Raw
587958-587949-62709990,Meat-based – conventional,5.0,5.0,1.0,5.0,3.0,2.0,2.0,2.0,3.0,2.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,4,"Male, castrated",Large (22.7–40.5 kg or 50–89 lb),1 – 3 hrs,Conventional
587958-587949-62709861,Meat-based – conventional,5.0,5.0,5.0,5.0,3.0,5.0,5.0,1.0,1.0,1.0,Generally healthy with minor or infrequent problems,3,Yes,0.0,0.0,0.0,0.0,0.0,1.0,Dog,6,"Male, castrated",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Conventional
587958-587949-62709563,Meat-based – conventional,3.0,4.0,2.0,,3.0,2.0,3.0,3.0,2.0,1.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,8,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Conventional
587958-587949-62710474,Meat-based – raw,5.0,4.0,2.0,4.0,5.0,3.0,4.0,4.0,4.0,2.0,Significant or frequent problems,>3,Yes,0.0,0.0,0.0,0.0,1.0,1.0,Dog,3,"Male, castrated",Large (22.7–40.5 kg or 50–89 lb),1 – 3 hrs,Raw
587958-587949-62710981,Meat-based – conventional,5.0,5.0,5.0,5.0,1.0,4.0,5.0,1.0,1.0,1.0,Generally healthy with minor or infrequent problems,2,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,9,"Female, spayed",Small (4.5–10.9 kg or 10–24 lb),30 – 60 mins,Conventional
587958-587949-62711161,Meat-based – raw,4.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,1.0,Healthy,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,7,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),30 – 60 mins,Raw
587958-587949-62711547,Meat-based – raw,5.0,3.0,2.0,2.0,2.0,2.0,5.0,1.0,4.0,2.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,6,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Raw
587958-587949-62711596,Meat-based – raw,4.0,3.0,1.0,4.0,2.0,1.0,3.0,5.0,5.0,1.0,Generally healthy with minor or infrequent problems,2,Yes,0.0,0.0,0.0,1.0,0.0,0.0,Dog,8,"Male, castrated",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Raw
587958-587949-62712562,Meat-based – raw,5.0,3.0,4.0,5.0,5.0,2.0,5.0,3.0,5.0,1.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,3,"Male, sexually intact",Large (22.7–40.5 kg or 50–89 lb),1 – 3 hrs,Raw
587958-587949-62712698,Meat-based – raw,3.0,4.0,5.0,5.0,2.0,3.0,3.0,5.0,4.0,4.0,Healthy,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,6,"Male, castrated",Small (4.5–10.9 kg or 10–24 lb),0 – 30 mins,Raw
587958-587949-62713140,Meat-based – raw,4.0,4.0,3.0,4.0,2.0,4.0,5.0,4.0,3.0,2.0,Healthy,2,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,6,"Female, spayed",Toy (≤ 4.1 kg or ≤ 9 lb),30 – 60 mins,Raw
587958-587949-62713285,Meat-based – raw,3.0,4.0,2.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,5,"Female, spayed",Toy (≤ 4.1 kg or ≤ 9 lb),1 – 3 hrs,Raw
587958-587949-62713560,Meat-based – raw,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,Healthy,2,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,2,"Female, sexually intact",Small (4.5–10.9 kg or 10–24 lb),1 – 3 hrs,Raw
587958-587949-62713716,Meat-based – raw,3.0,4.0,2.0,4.0,2.0,2.0,3.0,4.0,2.0,1.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,3,"Male, sexually intact",Small (4.5–10.9 kg or 10–24 lb),30 – 60 mins,Raw
587958-587949-62714269,Meat-based – raw,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,2.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,2,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Raw
